overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,relevance_score,packing/outter appearance/shipping,health/ingredient,pricing/volume/quality,Cooking/how to use,Taste/texture,mentioned irrelavant info?
4,TRUE,"04 23, 2015",A34VWEWQ8QLQA2,B00061ETX2,justnana,"I  like it.  It is natural but does not have to be stirred.  Since it doesn't contain artificial preservatives, it does not have to be refrigerated. It has 7g of protein in 2 TBLS.,  the same as 1 egg.  I have 2 TBLS. every morning on a 40 cal rice cake with my coffee.  The 40oz jar  does not have to be replaced as often as the smaller jars.",AS MUCH PROTEIN AS 1 EGG IN 2 TABLESPOONS.,1429747200,2,3,,1,,,,
5,TRUE,"12 26, 2016",A30SKES4A9J2FR,B004U3SBTA,Olivia,"Chai tea.  this was a gift for my Mom and she loves this tea.  She mixes it up and unwinds right before bed each night.  She stated it is the best tea, not too sweet and not too spicy.  A little more pricey then the others but she states well worth it.  She is 87 and has been drinking this for years.  Keep up the good work and don't change a thing
 Thank you",Chai Tea mix,1482710400,2,3,,1,,,,
5,TRUE,"09 03, 2017",A1ISHN8BCK3JSY,B0012JNRKS,LaLa,"My kids love these (6 & 2). Easy snacks to grab when we are on the go. I have these stashed in my purse, in the car...and I've been known to sneak one in a pinch too.",One of our favorites!,1504396800,,1,,,,,,
2,TRUE,"09 14, 2013",A1PSRIIRW7SKP4,B005SWLWN4,Andrew McGreevy,I bought the rock candy for a breaking bad party and because the picture made it look like the blue crystal on the tv show.  It came as 4 large chunks that were a 1lb.  Very disappointed.,It doesn't look like the picture at all,1379116800,4,3,,,-1,,,
5,TRUE,"03 19, 2009",A3H7087YTQO9PO,B000I1OLTM,Ozgard,"I have been a Black tea drinker for 20+ years since I quit drinking coffee. I have had Oolong, Green, Red and other blends and kinds of tea. I am pleasantly surprised by the fragrance and flavor of this White variety. I usually drink 4-5 cups of Black tea during the morning hours and have replaced 2 of these with the White tea. I can envision the day where I will only drink this stuff.
Try it you'll convert.",Stash Premium White Tea,1237420800,8,3,,,1,1,,
5,TRUE,"03 04, 2016",A2E6DNPASMQKN4,B00CPZPYLS,Auggie  meyer,This is great for making pop corn!,Yum,1457049600,,2,,,1,,,
5,TRUE,"02 10, 2018",A2A8HUK61TR3XZ,B001OI3RS4,Peggy Brown,This is the best ever tea! The smell alone is inviting and the taste...oh the taste. Non-tea drinkers drink this. Dont miss out on Bengal Spiceits soothing no matter what the season!,Yummy,1518220800,,3,,1,,,1,
5,TRUE,"05 28, 2014",A992Z79VWXW0L,B00CMVZOK6,Diana L. Smith,"Wow...these are soooo much better than the store lentils. Flavor, don't turn mushy when cooked and so clean. I made lentil sloppy joes and my family raved about the taste. Usually the are so-so about my cooking with lentils. Already bought more lentils.. We had the sample package and all the items were tops. Ground the wheat for fresh bread and is was another hit. My fake tuna salad made with garbonzo beans was xtra-good. So glad to have a source of non-GMO grains/beans at Amazon. Highly recommended.",Pardina Lentils,1401235200,,4,,1,,1,,
5,TRUE,"01 16, 2016",A1K6A0J18C0PQJ,B00HZ2FD62,mightymouth,"Fabulous product, but normally too expensive for me. But...the price here was phenomenal and I bought a ton of it. Fast delivery, well packed. I will continue to order and will continue to be very very happy, I'm sure.",Wonderful Product Wonderful Price,1452902400,,3,1,,-1,,,
5,TRUE,"03 30, 2017",A39JF1J338B0TF,B004ILILQW,Shawn Eshaghian,"I loved this sampler because it was an amazing way to try different teas without having to buy a giant amount. It was so beautifully packaged, and would make a beautiful gift for any host or hostess.",Gorgeous packaging and great value,1490832000,,3,1,,,,,
5,TRUE,"11 7, 2016",A23TEI89BMA33K,B004ZG4DLM,Bais,Very good!,Five Stars,1478476800,,1,,,,,,
5,TRUE,"10 20, 2014",A2LGOKLH08GABD,B0083AF7IO,NES,"Totally awesone coffee. Smooth, not bitter and easy to offer guests with confidence.",not bitter and easy to offer guests with confidence,1413763200,,3,,,,1,1,
5,TRUE,"08 27, 2012",AP7OS4A8DOQ60,B000LKX4FW,Marvin L. Willis,"We have purchase several times from The Ginger People. The shipments are always prompt, the product is always fresh.  We just love chewing a chew after a large evening meal.  SSSSSSOOOOOO Good!  You can't go wrong when you order from the Ginger People.","Super Good, tastey and refreshing to eat.",1346025600,,1,,,,,,
5,TRUE,"08 29, 2016",A1FOAKK3RMKAIU,B005XB145Q,Cowboyspals,"I hate tea, or I did, I think...  Doc said ""green tea"" and I thought blech.  But I ordered these and wow, I'm hooked.  The slightly minty taste makes it extremely interesting.  I'm sold, regular consumer here!",Tea for a coffee gal?,1472428800,,2,,,,,1,
5,TRUE,"12 5, 2017",A3UK2SY954UM1A,B0058RNW78,Dirtman,Breakfast of champions!,Awesome,1512432000,,1,,,,,,
1,TRUE,"12 23, 2017",A3CPLM3XG50WVA,B0079EA54Q,Ron C,they smelled old the day we opened the package...  ended up being squirrel food,One Star,1513987200,,3,,,,,-1,
5,TRUE,"07 10, 2016",A2NTEZ84FE78JE,B01DL0UDX4,Jac,"Great for the price...great savings on snacks for college, the office or simply a special treat. Great gift",Highly recommend,1468108800,3,3,,,1,,,
5,TRUE,"03 31, 2013",A2KOCCAJPXXAB3,B001E560H2,Paul F. Skilleter,"These are a must have for us.  We travel a lot and they are the perfect sweetener for the road.  SO, must buy online!  Thanks for making them available.",Can't find in stores,1364688000,,2,1,,,,,
5,TRUE,"05 18, 2017",A2U1M3D6GMC5RN,B01ATWI4B0,CaliforniaCancer69,"One of my favorite gifts to send, everyone always loves it.",Five Stars,1495065600,,1,,,,,,
5,TRUE,"03 11, 2018",A3UMZ6YNW6SB2E,B001O8PRZA,Rachel,I used this for breast milk cookies and it worked great!,Fast delivery!,1520726400,,2,,,,1,,
5,TRUE,"04 16, 2015",A3OEQULANHEJ0O,B0007OVY3Q,Tim P.,great soft mints.  fresh product.,Five Stars,1429142400,,2,,,,,1,
5,TRUE,"12 20, 2014",A2708OLI0OE39N,B006UY8IYU,Mike3471,They shipped promptly and came in exactly as described. Used them to make wine cork Christmas ornaments. We be ordering more soon.,Very Nice Plants,1419033600,,2,1,,,,,
5,TRUE,"05 15, 2016",A6L4SGTJ4VOVS,B001XUO8AY,F14BTOmcat,Best gin & tonic ever!,Five Stars,1463270400,,1,,,,,,
3,TRUE,"04 07, 2016",AVNNMOVTHWOJX,B006CNTR6W,TMB,"It was not as I expected.  Tasted like old coffee that has been in the pot a while.  I burr ground my beans (have found the number of grahams I find proper for my taste, and had weighed them out carefully), and bloomed in my French Press for the time I have found optimum with other beans, with filtered water just at the point of boiling.  Was frankly disappointed in the flavor, but gave it three stars because I did feel the boost of caffeine quickly.  Will make another batch using the ADB and see if that changes my opinion, also will tweak water temp, grind, and bloom time and see if I can achieve coffee nirvana.",Not as I expected.,1459987200,,3,,,,1,-1,
5,TRUE,"03 30, 2016",A1AB9ZVRZ7LQ8C,B009LHQTGM,MH,Always always use PET,PET milk,1459296000,,1,,,,,,
5,TRUE,"06 28, 2016",A2WD2HRPX9LAND,B004G97202,Danny Adams,yummy,Five Stars,1467072000,,1,,,,,,
5,TRUE,"10 30, 2015",AJ5WK80YZ3RQY,B001DCEFSC,BeeOhBee,Word to the wise .... they will not talk back to you.  No matter how much you talk to them.  But they taste so good!,But they taste so good!,1446163200,,2,,,,,1,
5,TRUE,"08 29, 2017",A23P5CR07N5YBT,B00O2BFGQQ,blake,If your on the fence about spending a little more for a great cup of coffee.... Take a chance and try deathwish.  You just might find your new favorite cup.,... the fence about spending a little more for a great cup of coffee,1503964800,,2,,,1,,,
5,TRUE,"05 18, 2016",A1684AUMDYVLFU,B00GTDFL92,Y. Erez,"These were exactly what I wanted. Big, thick and juicy ;-P  You can chop off the stalk and suck it for the sweet juice or be more creative, wrap some beef around it and roast it in the oven with some Thai sauce and shredded peanuts! The amount that came was significant (5 pounds is a LOT) and most of it spoiled before I could finish it.. but that's my fault, I really waited a long time.",Perfect Sugar Canes,1463529600,,3,,,,1,1,
5,TRUE,"03 07, 2016",A1XKBJW90ZQOMZ,B00PCV50G6,Brian K. Smith,Bold and smooth...  I'll definitely recommend this to others and purchase again.,Bold and Smooth,1457308800,,2,,,,,1,
5,TRUE,"02 24, 2015",A1ZNEDQI29YZAF,B0001N7RLQ,Allona King,"Perfect-product as ordered, timely shipping and reasonable price",Five Stars,1424736000,,2,1,,1,,,
5,TRUE,"07 30, 2017",A1JCT4EC71IYOJ,B001BM3LWA,carthub,"Excellent product. None of my cans were dented, perhaps the people that had that complaint were victims of shipping mishaps.",will buy again,1501372800,,2,1,,,,,
5,TRUE,"06 23, 2018",A31HG3F51JTUAV,B00EYFKNL8,Deborah Colavito,perfect,Five Stars,1529712000,,1,,,,,,
4,TRUE,"11 11, 2012",A302W7JAKNUWFV,B006C3PJY6,heidi,"I like that it comes in so many packaging arrangements, Very fresh flavor ,Great blend of sweet/sour distinctive taste, would recommend these to anybody who loves sour candies. hard shell outside have a soft chewy inside,I'm addicted to them!",addicting!!!,1352592000,,3,,,,,1,
5,TRUE,"06 04, 2015",A3EQPCB9H8ALZI,B000KSPX7C,Deborah A Brady,Excellent!,Five Stars,1433376000,,1,,,,,,
5,TRUE,"11 16, 2017",ANSQVPH3CO12,B0006SDRRE,Daughter.,Product came promptly and packaging was good.  These tea bags make delicious tea and you almost don't need any sweetener.,"Great service, great tea",1510790400,,3,1,,,1,1,
5,TRUE,"10 5, 2015",AIVYVONHLZVGC,B01CUDLO5Y,JA,"This Italian Coffee has a wonderful flavor.  It is ground coffee, but a very fine grind that I have never seen before.  This gives it it's unique taste.  Everyone who has tried this coffee loves the flavor.",This Italian Coffee has a wonderful flavor. It is ground coffee,1444003200,,3,,,,,1,
1,TRUE,"09 26, 2018",A2EPL8G807ORZ3,B01DS73UM6,Marc S Machtemes,It is full of bit size Halloween candy.  Not even worth $10.  I bought sever to send as care packages to an Army platoon in Iraq.,What a scam,1537920000,,2,,,-1,,,
3,TRUE,"05 12, 2018",A1C7WPLAZI26PN,B00CRECTRE,T. McKinnon,Excellent product and fast shipping. Lost two stars because one of the 2 packages was torn open at the top.,One of the packages was torn open...they shipped anyway,1526083200,,2,-1,,,,,
5,TRUE,"01 14, 2017",A2R5QXDZRN8HIR,B0016BHRI0,Elizabeth Goldman,I like the product will buy again,Five Stars,1484352000,,1,,,,,,
5,TRUE,"05 30, 2016",A2J29WCGV6FJUV,B00N3DMNWY,Amazon Customer,Exactly as depicted.,Five Stars,1464566400,,1,,,,,,
3,TRUE,"04 03, 2015",A1REU4SU1QWBBT,B00B100IUA,Janet Wilson,Good but not great.,Good but not great,1428019200,,1,,,,,,
5,TRUE,"11 16, 2014",A1WFSCUR24ZU85,B00G028SHO,Natalie Urena,I've bought other organic raw cacao powder and this is by far the creamiest sweetest one!,Love it!,1416096000,,3,,,,,1,
5,TRUE,"01 24, 2016",AEFG0X3U6Y98F,B00I3HZN0E,topcat,Fresh and delicious,Appetizing,1453593600,,2,,,,,1,
5,TRUE,"05 20, 2016",A146OZ55DCI1ZD,B0017U08SQ,L. B.,I am studying for a bar exam 8 hrs a day and like something warm and like to snack on something healthy. This fits the bill. Nice healthy treat.,"Nice, warm, healthy soup treat",1463702400,,3,,1,,,,
5,TRUE,"03 19, 2018",A11NK4V19P6XXA,B001HTR1ZU,Adrian D.C.,Absolutely love these! Im ordering again!,Taste,1521417600,,1,,,,,,
5,TRUE,"06 02, 2016",A1DBXQEPGTG9OS,B0029JRMX8,Laura Whitehead,Great price,Five Stars,1464825600,,2,,,1,,,
5,TRUE,"12 20, 2014",A1XT8D47SS1YOW,B00KC7J2QO,LINDA,This is one of the most comforting drinks!  It's not chocolate but is as comforting and warming as a cup of my moms Christmas Cocoa!,Tastes great!,1419033600,,3,,1,,,,
5,TRUE,"12 3, 2016",AYMAVCPSSHEVP,B00N0JHZ5G,April D Moran,I received by coffee today and was delighted by the variety.  It even included some Christmas coffees as well for example Gingerbread and Pumpkin Spice.  I will be ordering again in the future.,I received by coffee today and was delighted by the variety,1480723200,,2,,1,,,,
5,TRUE,"12 2, 2015",A1KI6OPGO0BRQ9,B00838FWPO,AmyPR,There are no words about the amazingness.,Five Stars,1449014400,,1,,,,,,
5,TRUE,"06 27, 2015",ATFU60UMFVRKY,B0024NU48Y,janhilton,Drink it all the time,Like to drink,1435363200,2,1,,,,,,
4,TRUE,"12 5, 2013",A3MFUMYRGT38U5,B001VDXO3K,Fee Nicks,My only problem with this is actually with the shipping/packaging. It arrived fine except for a single bottle but all of them were pretty darn dusty and thats just not comforting.,Yummy,1386201600,,3,-1,,,,,
5,TRUE,"11 15, 2016",A15XLWN8BJTYPW,B000LKU3DI,L. Owens,"Tasty, healthy, portable.",Five Stars,1479168000,,2,,1,,,,
5,TRUE,"07 29, 2016",AIF6M3DK3RTDA,B001F6MHNG,Divine,"Expensive, but less expensive than the Nespresso coffee habit I am working on breaking, and resembles coffee enough to satisfy; slightly sweet. Caffeine gives me a big middle/thick waist thanks to the stress hormones it stimulates. Quit coffee, and the pounds drop off me.",You Too Can Give Up Coffee,1469750400,6,3,,,-1,,,
4,TRUE,"02 17, 2016",A1N9OIHUHIB44W,B00C2YNQG2,Harry Bodan,ok,Four Stars,1455667200,,1,,,,,,
5,TRUE,"03 08, 2017",AJQMH54D4LLK6,B006HZIUYA,Misawa,As stated very good,Five Stars,1488931200,,1,,,,,,
1,TRUE,"09 12, 2010",A2XVKWLE0W1RC3,B00329F5YM,Nancy,"Unfortunately this bag of Weight Watcher's granola bites were stale when I received them.  The chocolate is all white and they taste stale. I was very disappointed with the purchase.  I have purchased these at a local discount store and they were great, but these tasted stale.  Not sure I would order them online again unless I could be guaranteed they were fresh.",Weight Watchers Granola Bites,1284249600,5,3,,,,,-1,
2,TRUE,"12 24, 2014",AEXF766CVXDTM,B005DVIL5C,Art Vandalay,"its ok. flavor was not bad but the meat itself was a little stringy and tough.
wouldnt recommend or buy again",flavor was not bad but the meat itself was a little stringy and ...,1419379200,,3,,,,,-1,
5,TRUE,"06 13, 2011",A2PCTGZIA2G28I,B001PICX42,Tony,"At first I buy this for my kids only, however my wife try it and like it so much so I increase to buy the product 4 time a month. I give this a 5 star because my wife and kids love it.",Outstanding product,1307923200,,1,,,,,,
5,TRUE,"08 17, 2017",A265NYSMV8HT23,B000ES3LMM,Jeaaie,Great. love it,Five Stars,1502928000,,1,,,,,,
5,TRUE,"09 29, 2015",A2704M8XRPBAWA,B01097SULY,jason Simons Sr.,Nice size. Tried the smaller size to check it out. Then I got this. I use this stuff for everything. It even kills ants without the harsh chemicals.,Nice size. Tried the smaller size to check it ...,1443484800,12,3,,,,1,,
5,TRUE,"01 27, 2017",A22WGKFA90WF9I,B00W2XK27E,MonsterZero,"This is reason enough to say Canada is the greatest country around!!!! I don't know why you can't find these anywhere in the US but if you haven't tried them, you have to now!! Sounds weird to anyone south of Canada but it is a must try thing for your bucket list.",Closest thing to buying legal sex on Amazon,1485475200,3,1,,,,,,
3,TRUE,"05 22, 2018",A12TEUT2I9OFCH,B01H5GANS0,Kat,The mix seems to have changed. Not as good as they use to be.,"Fast shipping, great price, taste has changed, not as good as they use to be.",1526947200,2,,,-1,,,,
5,TRUE,"04 02, 2014",A4MDV99QJ7QPN,B001M0AKE8,KCALD,My kids love watching the dinosaurs appear.  Such a fun thing to add to their morning routine.  I ordered these through Subscribe and Save and was very pleased with the price and the product.  We will be ordering these again.,If Oatmeal can be Fun Then This is the Way it is Going to Happen,1396396800,,3,,,1,,,
2,TRUE,"05 15, 2010",A3TAEV0ECA7X4N,B00206RYT2,Trinket&#039;s Mom,"After reading the reviews I was looking fwd to these crackers to supplement the excellent Glutino Ritz-cracker-like ones I enjoy.  I love Ener-G Food's wheat-free pretzels, they are outstanding and a main staple with my meals & snacks.  These crackers remind me of extra-thin graham crackers.  They are fragile, dry, and tasteless and don't hold up well to anything other than a delicate scoop of dip.  I was disappointed to say the least!",Too Fragile 4 Me,1273881600,2,3,,,,,-1,
5,TRUE,"05 19, 2014",A1QO6RG95FVIZ5,B001M0AKE8,Russ C,"Kids eat the mess out of oatmeal since they ""discovered"" the Dinosaurs.  Hope an asteroid doesn't put these guys out of business.",Kids love these things like they're going extinct,1400457600,,1,,,,,,
